"year";"month";"day";"dep_time";"sched_dep_time";"dep_delay";"arr_time";"sched_arr_time";"arr_delay";"carrier";"flight";"tailnum";"origin";"dest";"air_time";"distance";"hour";"minute";"time_hour"
2013;1;8;925;929;-4;1433;1427;6;"B6";215;"N640JB";"EWR";"SJU";202;1608;9;29;"2013-01-08 09:00:00"
2013;1;8;925;930;-5;1222;1246;-24;"B6";375;"N529JB";"LGA";"FLL";154;1076;9;30;"2013-01-08 09:00:00"
2013;1;8;927;928;-1;1038;1051;-13;"B6";4;"N794JB";"JFK";"BUF";56;301;9;28;"2013-01-08 09:00:00"
2013;1;8;928;921;7;1026;1029;-3;"B6";1004;"N594JB";"JFK";"BOS";40;187;9;21;"2013-01-08 09:00:00"
2013;1;8;928;925;3;1201;1150;11;"WN";3494;"N242WN";"EWR";"DEN";232;1605;9;25;"2013-01-08 09:00:00"
2013;1;8;933;935;-2;1204;1235;-31;"VX";251;"N835VA";"JFK";"LAS";312;2248;9;35;"2013-01-08 09:00:00"
2013;1;8;934;935;-1;1214;1231;-17;"B6";41;"N606JB";"JFK";"MCO";142;944;9;35;"2013-01-08 09:00:00"
2013;1;8;936;935;1;1241;1238;3;"B6";361;"N595JB";"LGA";"PBI";155;1035;9;35;"2013-01-08 09:00:00"
2013;1;8;937;920;17;1122;1125;-3;"MQ";4582;"N500MQ";"LGA";"CLT";82;544;9;20;"2013-01-08 09:00:00"
2013;1;8;941;950;-9;1159;1210;-11;"9E";3961;"N839AY";"LGA";"GRR";96;618;9;50;"2013-01-08 09:00:00"
2013;1;8;941;945;-4;1109;1135;-26;"WN";469;"N265WN";"LGA";"BNA";118;764;9;45;"2013-01-08 09:00:00"
2013;1;8;941;949;-8;1230;1240;-10;"UA";1597;"N24702";"EWR";"EGE";261;1726;9;49;"2013-01-08 09:00:00"
2013;1;8;942;945;-3;1105;1130;-25;"AA";319;"N551AA";"LGA";"ORD";119;733;9;45;"2013-01-08 09:00:00"
2013;1;8;942;825;77;1213;1137;36;"B6";181;"N556JB";"JFK";"SAN";316;2446;8;25;"2013-01-08 08:00:00"
2013;1;8;945;920;25;1237;1233;4;"UA";405;"N558UA";"EWR";"LAX";323;2454;9;20;"2013-01-08 09:00:00"
2013;1;8;950;950;0;1110;1130;-20;"WN";1964;"N423WN";"LGA";"MKE";117;738;9;50;"2013-01-08 09:00:00"
2013;1;8;952;959;-7;1118;1129;-11;"MQ";4670;"N507MQ";"LGA";"BNA";117;764;9;59;"2013-01-08 09:00:00"
2013;1;8;952;1000;-8;1100;1108;-8;"US";2122;"N947UW";"LGA";"BOS";39;184;10;0;"2013-01-08 10:00:00"
2013;1;8;953;955;-2;1226;1220;6;"MQ";4654;"N526MQ";"LGA";"ATL";125;762;9;55;"2013-01-08 09:00:00"
2013;1;8;955;1000;-5;1244;1254;-10;"UA";1623;"N73251";"EWR";"MCO";145;937;10;0;"2013-01-08 10:00:00"
2013;1;8;956;1000;-4;1229;1239;-10;"DL";1847;"N662DN";"LGA";"ATL";122;762;10;0;"2013-01-08 10:00:00"
2013;1;8;957;959;-2;1311;1333;-22;"US";450;"N650AW";"JFK";"PHX";294;2153;9;59;"2013-01-08 09:00:00"
2013;1;8;959;1000;-1;1251;1305;-14;"B6";503;"N566JB";"EWR";"FLL";152;1065;10;0;"2013-01-08 10:00:00"
2013;1;8;959;1000;-1;1308;1310;-2;"UA";655;"N460UA";"EWR";"FLL";159;1065;10;0;"2013-01-08 10:00:00"
2013;1;8;1000;1000;0;1312;1323;-11;"UA";1171;"N76519";"EWR";"SEA";348;2402;10;0;"2013-01-08 10:00:00"
2013;1;8;1001;1005;-4;1231;1303;-32;"DL";1529;"N3753";"JFK";"LAS";306;2248;10;5;"2013-01-08 10:00:00"
2013;1;8;1002;1000;2;1117;1121;-4;"US";2169;"N712US";"LGA";"DCA";43;214;10;0;"2013-01-08 10:00:00"
2013;1;8;1006;951;15;1235;1228;7;"EV";4156;"N14904";"EWR";"ATL";126;746;9;51;"2013-01-08 09:00:00"
2013;1;8;1006;959;7;1230;1248;-18;"B6";197;"N706JB";"JFK";"LAS";309;2248;9;59;"2013-01-08 09:00:00"
2013;1;8;1006;950;16;1110;1104;6;"B6";600;"N317JB";"JFK";"PWM";47;273;9;50;"2013-01-08 09:00:00"
2013;1;8;1006;1000;6;1157;1209;-12;"US";1277;"N765US";"LGA";"CLT";87;544;10;0;"2013-01-08 10:00:00"
2013;1;8;1007;1010;-3;1124;1140;-16;"MQ";3795;"N539MQ";"EWR";"ORD";117;719;10;10;"2013-01-08 10:00:00"
2013;1;8;1008;1006;2;1213;1219;-6;"EV";4445;"N14562";"EWR";"IND";104;645;10;6;"2013-01-08 10:00:00"
2013;1;8;1010;1016;-6;1215;1230;-15;"DL";2319;"N914DL";"LGA";"MSP";152;1020;10;16;"2013-01-08 10:00:00"
2013;1;8;1010;1015;-5;1158;1216;-18;"US";1427;"N768US";"JFK";"CLT";84;541;10;15;"2013-01-08 10:00:00"
2013;1;8;1011;1015;-4;1326;1340;-14;"US";75;"N812AW";"EWR";"PHX";286;2133;10;15;"2013-01-08 10:00:00"
2013;1;8;1013;1015;-2;1148;1208;-20;"US";375;"N601AW";"EWR";"CLT";80;529;10;15;"2013-01-08 10:00:00"
2013;1;8;1014;1023;-9;1244;1255;-11;"FL";347;"N993AT";"LGA";"ATL";122;762;10;23;"2013-01-08 10:00:00"
2013;1;8;1014;1015;-1;1337;1334;3;"UA";1642;"N38257";"LGA";"IAH";228;1416;10;15;"2013-01-08 10:00:00"
2013;1;8;1015;900;75;1302;1204;58;"DL";1885;"N318NB";"LGA";"MCO";138;950;9;0;"2013-01-08 09:00:00"
2013;1;8;1016;1021;-5;1339;1342;-3;"DL";1903;"N996DL";"LGA";"SRQ";160;1047;10;21;"2013-01-08 10:00:00"
2013;1;8;1017;1020;-3;1340;1330;10;"AA";731;"N3JSAA";"LGA";"DFW";224;1389;10;20;"2013-01-08 10:00:00"
2013;1;8;1018;1015;3;1124;1131;-7;"EV";4663;"N13994";"EWR";"IAD";45;212;10;15;"2013-01-08 10:00:00"
2013;1;8;1019;1025;-6;1153;1231;-38;"EV";5026;"N724EV";"EWR";"DTW";81;488;10;25;"2013-01-08 10:00:00"
2013;1;8;1023;952;31;1144;1120;24;"EV";4187;"N13956";"EWR";"BNA";119;748;9;52;"2013-01-08 09:00:00"
2013;1;8;1027;1030;-3;1213;1215;-2;"MQ";4471;"N730MQ";"LGA";"RDU";74;431;10;30;"2013-01-08 10:00:00"
2013;1;8;1028;1031;-3;1337;1403;-26;"B6";641;"N598JB";"JFK";"SFO";345;2586;10;31;"2013-01-08 10:00:00"
2013;1;8;1030;1032;-2;1228;1240;-12;"EV";4462;"N14153";"EWR";"CHS";99;628;10;32;"2013-01-08 10:00:00"
2013;1;8;1030;1030;0;1344;1355;-11;"AA";179;"N384AA";"JFK";"SFO";356;2586;10;30;"2013-01-08 10:00:00"
2013;1;8;1030;1030;0;1252;1252;0;"DL";2343;"N339NB";"EWR";"ATL";124;746;10;30;"2013-01-08 10:00:00"
2013;1;8;1030;1030;0;1343;1415;-32;"VX";23;"N847VA";"JFK";"SFO";352;2586;10;30;"2013-01-08 10:00:00"
2013;1;8;1035;1039;-4;1324;1330;-6;"B6";31;"N552JB";"JFK";"MCO";142;944;10;39;"2013-01-08 10:00:00"
2013;1;8;1036;1040;-4;1147;1203;-16;"EV";4240;"N14570";"EWR";"BUF";53;282;10;40;"2013-01-08 10:00:00"
2013;1;8;1037;1006;31;1141;1121;20;"EV";5711;"N828AS";"JFK";"IAD";44;228;10;6;"2013-01-08 10:00:00"
2013;1;8;1039;900;99;1347;1220;87;"AA";647;"N633AA";"JFK";"MIA";163;1089;9;0;"2013-01-08 09:00:00"
2013;1;8;1039;1045;-6;1235;1252;-17;"DL";1573;"N335NW";"LGA";"MEM";152;963;10;45;"2013-01-08 10:00:00"
2013;1;8;1047;1050;-3;1233;1250;-17;"MQ";4589;"N513MQ";"LGA";"DTW";81;502;10;50;"2013-01-08 10:00:00"
2013;1;8;1049;1042;7;1210;1206;4;"EV";4222;"N13975";"EWR";"MKE";120;725;10;42;"2013-01-08 10:00:00"
2013;1;8;1051;1055;-4;1357;1405;-8;"AA";739;"N3HNAA";"LGA";"DFW";220;1389;10;55;"2013-01-08 10:00:00"
2013;1;8;1051;1052;-1;1352;1414;-22;"UA";566;"N440UA";"EWR";"RSW";167;1068;10;52;"2013-01-08 10:00:00"
2013;1;8;1053;1100;-7;1351;1420;-29;"DL";1275;"N3751B";"JFK";"SLC";275;1990;11;0;"2013-01-08 11:00:00"
2013;1;8;1054;1100;-6;1153;1214;-21;"US";2171;"N754UW";"LGA";"DCA";42;214;11;0;"2013-01-08 11:00:00"
2013;1;8;1055;1100;-5;1158;1215;-17;"MQ";3792;"N516MQ";"JFK";"DCA";48;213;11;0;"2013-01-08 11:00:00"
2013;1;8;1055;1056;-1;1155;1207;-12;"UA";789;"N411UA";"EWR";"BOS";40;200;10;56;"2013-01-08 10:00:00"
2013;1;8;1056;1043;13;1408;1340;28;"UA";442;"N668UA";"EWR";"IAH";222;1400;10;43;"2013-01-08 10:00:00"
2013;1;8;1057;1050;7;1359;1405;-6;"B6";373;"N779JB";"LGA";"FLL";160;1076;10;50;"2013-01-08 10:00:00"
2013;1;8;1057;1100;-3;1340;1338;2;"DL";1647;"N633DL";"LGA";"ATL";121;762;11;0;"2013-01-08 11:00:00"
2013;1;8;1057;1100;-3;1416;1425;-9;"UA";816;"N518UA";"JFK";"SFO";358;2586;11;0;"2013-01-08 11:00:00"
2013;1;8;1058;1100;-2;1522;1424;58;"DL";2044;"N912DL";"LGA";"MIA";152;1096;11;0;"2013-01-08 11:00:00"
2013;1;8;1100;1100;0;1234;1300;-26;"WN";1873;"N921WN";"LGA";"STL";140;888;11;0;"2013-01-08 11:00:00"
2013;1;8;1101;1050;11;1332;1335;-3;"UA";501;"N514UA";"EWR";"LAS";311;2227;10;50;"2013-01-08 10:00:00"
2013;1;8;1104;1115;-11;1254;1310;-16;"MQ";4485;"N739MQ";"LGA";"CMH";81;479;11;15;"2013-01-08 11:00:00"
2013;1;8;1104;1100;4;1201;1209;-8;"US";2124;"N944UW";"LGA";"BOS";38;184;11;0;"2013-01-08 11:00:00"
2013;1;8;1105;1105;0;1225;1245;-20;"WN";542;"N495WN";"LGA";"MDW";117;725;11;5;"2013-01-08 11:00:00"
2013;1;8;1107;1110;-3;1205;1221;-16;"B6";24;"N198JB";"JFK";"BTV";44;266;11;10;"2013-01-08 11:00:00"
2013;1;8;1110;1115;-5;1412;1425;-13;"AA";2099;"N3FLAA";"LGA";"MIA";156;1096;11;15;"2013-01-08 11:00:00"
2013;1;8;1110;1114;-4;1353;1341;12;"UA";587;"N528UA";"LGA";"DEN";236;1620;11;14;"2013-01-08 11:00:00"
2013;1;8;1111;1115;-4;1233;1257;-24;"EV";5273;"N713EV";"LGA";"PIT";56;335;11;15;"2013-01-08 11:00:00"
2013;1;8;1117;1050;27;1251;1227;24;"EV";4662;"N14960";"EWR";"RDU";70;416;10;50;"2013-01-08 10:00:00"
2013;1;8;1119;1114;5;1253;1315;-22;"DL";1031;"N336NB";"LGA";"DTW";79;502;11;14;"2013-01-08 11:00:00"
2013;1;8;1119;1130;-11;1309;1334;-25;"US";1625;"N565UW";"LGA";"CLT";87;544;11;30;"2013-01-08 11:00:00"
2013;1;8;1121;1100;21;1417;1432;-15;"UA";1222;"N73259";"EWR";"SFO";338;2565;11;0;"2013-01-08 11:00:00"
2013;1;8;1122;1125;-3;1247;1305;-18;"AA";327;"N3BCAA";"LGA";"ORD";123;733;11;25;"2013-01-08 11:00:00"
2013;1;8;1122;1116;6;1415;1414;1;"UA";1143;"N76504";"EWR";"PBI";149;1023;11;16;"2013-01-08 11:00:00"
2013;1;8;1125;1129;-4;1431;1438;-7;"B6";133;"N521JB";"JFK";"RSW";171;1074;11;29;"2013-01-08 11:00:00"
2013;1;8;1127;1130;-3;1424;1430;-6;"DL";695;"N928DL";"JFK";"MCO";143;944;11;30;"2013-01-08 11:00:00"
2013;1;8;1127;1135;-8;1315;1330;-15;"MQ";4553;"N736MQ";"LGA";"CLE";72;419;11;35;"2013-01-08 11:00:00"
2013;1;8;1128;1125;3;1414;1439;-25;"B6";673;"N636JB";"JFK";"LAX";331;2475;11;25;"2013-01-08 11:00:00"
2013;1;8;1128;1130;-2;1307;1315;-8;"WN";145;"N344SW";"EWR";"STL";140;872;11;30;"2013-01-08 11:00:00"
2013;1;8;1129;1129;0;1411;1419;-8;"B6";523;"N605JB";"EWR";"MCO";141;937;11;29;"2013-01-08 11:00:00"
2013;1;8;1130;1134;-4;1340;1345;-5;"DL";2219;"N329NB";"LGA";"MSP";153;1020;11;34;"2013-01-08 11:00:00"
2013;1;8;1130;1130;0;1437;1455;-18;"VX";409;"N641VA";"JFK";"LAX";341;2475;11;30;"2013-01-08 11:00:00"
2013;1;8;1131;1125;6;1607;1620;-13;"DL";315;"N3755D";"JFK";"SJU";193;1598;11;25;"2013-01-08 11:00:00"
2013;1;8;1135;1140;-5;1432;1445;-13;"AA";1623;"N3FUAA";"EWR";"MIA";153;1085;11;40;"2013-01-08 11:00:00"
2013;1;8;1136;1140;-4;1449;1450;-1;"DL";930;"N369NB";"LGA";"FLL";164;1076;11;40;"2013-01-08 11:00:00"
2013;1;8;1136;1145;-9;1435;1454;-19;"DL";1875;"N963DL";"LGA";"TPA";150;1010;11;45;"2013-01-08 11:00:00"
2013;1;8;1136;1130;6;1415;1422;-7;"UA";1250;"N14121";"EWR";"MCO";137;937;11;30;"2013-01-08 11:00:00"
2013;1;8;1137;1133;4;1314;1309;5;"EV";4693;"N13124";"EWR";"RDU";70;416;11;33;"2013-01-08 11:00:00"
2013;1;8;1137;1140;-3;1435;1448;-13;"DL";1174;"N358NB";"LGA";"PBI";152;1035;11;40;"2013-01-08 11:00:00"
2013;1;8;1138;1120;18;1353;1336;17;"EV";4298;"N11187";"EWR";"MCI";172;1092;11;20;"2013-01-08 11:00:00"
2013;1;8;1138;1144;-6;1306;1255;11;"EV";4264;"N22909";"EWR";"BTV";44;266;11;44;"2013-01-08 11:00:00"
2013;1;8;1138;1145;-7;1304;1321;-17;"FL";353;"N998AT";"LGA";"CAK";65;397;11;45;"2013-01-08 11:00:00"
2013;1;8;1138;1030;68;1428;1340;48;"AA";19;"N319AA";"JFK";"LAX";330;2475;10;30;"2013-01-08 10:00:00"
2013;1;8;1143;1145;-2;1402;1410;-8;"DL";401;"N381DN";"EWR";"ATL";121;746;11;45;"2013-01-08 11:00:00"
2013;1;8;1144;955;109;1312;1100;132;"9E";3667;"N805AY";"JFK";"PHL";32;94;9;55;"2013-01-08 09:00:00"
2013;1;8;1145;1130;15;1449;1445;4;"UA";703;"N512UA";"JFK";"LAX";341;2475;11;30;"2013-01-08 11:00:00"
2013;1;8;1145;1144;1;1426;1444;-18;"UA";998;"N455UA";"EWR";"TPA";145;997;11;44;"2013-01-08 11:00:00"
2013;1;8;1146;1150;-4;1351;1345;6;"MQ";4646;"N537MQ";"LGA";"MSP";163;1020;11;50;"2013-01-08 11:00:00"
2013;1;8;1151;1200;-9;1419;1430;-11;"MQ";4658;"N501MQ";"LGA";"ATL";122;762;12;0;"2013-01-08 12:00:00"
2013;1;8;1152;1200;-8;1321;1330;-9;"MQ";4601;"N544MQ";"LGA";"BNA";117;764;12;0;"2013-01-08 12:00:00"
2013;1;8;1153;1200;-7;1259;1315;-16;"EV";4349;"N13989";"EWR";"ORF";49;284;12;0;"2013-01-08 12:00:00"
2013;1;8;1153;1200;-7;1258;1305;-7;"US";2126;"N957UW";"LGA";"BOS";39;184;12;0;"2013-01-08 12:00:00"
2013;1;8;1153;1200;-7;1301;1309;-8;"US";2173;"N756US";"LGA";"DCA";45;214;12;0;"2013-01-08 12:00:00"
2013;1;8;1154;1155;-1;1301;1304;-3;"9E";3483;"N906XJ";"JFK";"BOS";39;187;11;55;"2013-01-08 11:00:00"
2013;1;8;1154;1200;-6;1451;1510;-19;"AA";3;"N320AA";"JFK";"LAX";334;2475;12;0;"2013-01-08 12:00:00"
2013;1;8;1154;1200;-6;1259;1304;-5;"B6";1174;"N229JB";"EWR";"BOS";42;200;12;0;"2013-01-08 12:00:00"
2013;1;8;1154;1200;-6;1308;1315;-7;"MQ";4425;"N828MQ";"JFK";"DCA";53;213;12;0;"2013-01-08 12:00:00"
2013;1;8;1155;1205;-10;1348;1345;3;"MQ";4431;"N737MQ";"LGA";"RDU";78;431;12;5;"2013-01-08 12:00:00"
2013;1;8;1155;1200;-5;1338;1400;-22;"US";1443;"N752US";"JFK";"CLT";84;541;12;0;"2013-01-08 12:00:00"
2013;1;8;1156;1200;-4;1424;1432;-8;"EV";4090;"N14993";"EWR";"JAX";125;820;12;0;"2013-01-08 12:00:00"
2013;1;8;1157;1200;-3;1451;1438;13;"DL";1947;"N613DL";"LGA";"ATL";123;762;12;0;"2013-01-08 12:00:00"
2013;1;8;1158;1200;-2;1522;1529;-7;"DL";863;"N624AG";"JFK";"LAX";333;2475;12;0;"2013-01-08 12:00:00"
2013;1;8;1159;1200;-1;1529;1459;30;"UA";1461;"N78509";"EWR";"IAH";252;1400;12;0;"2013-01-08 12:00:00"
2013;1;8;1202;1155;7;1458;1459;-1;"B6";625;"N334JB";"JFK";"HOU";221;1428;11;55;"2013-01-08 11:00:00"
2013;1;8;1204;1205;-1;1315;1325;-10;"WN";644;"N474WN";"EWR";"MDW";112;711;12;5;"2013-01-08 12:00:00"
2013;1;8;1207;1210;-3;1305;1310;-5;"WN";477;"N767SW";"EWR";"BWI";34;169;12;10;"2013-01-08 12:00:00"
2013;1;8;1212;1220;-8;1337;1350;-13;"MQ";3697;"N510MQ";"EWR";"ORD";114;719;12;20;"2013-01-08 12:00:00"
2013;1;8;1212;1212;0;1533;1551;-18;"UA";1227;"N39450";"EWR";"PHX";292;2133;12;12;"2013-01-08 12:00:00"
2013;1;8;1221;1221;0;1516;1555;-39;"UA";551;"N815UA";"EWR";"SFO";337;2565;12;21;"2013-01-08 12:00:00"
2013;1;8;1227;1218;9;1422;1415;7;"EV";4641;"N11140";"EWR";"CLT";86;529;12;18;"2013-01-08 12:00:00"
2013;1;8;1228;1220;8;1343;1343;0;"B6";66;"N283JB";"JFK";"BUF";61;301;12;20;"2013-01-08 12:00:00"
2013;1;8;1228;1235;-7;1359;1415;-16;"MQ";4404;"N835MQ";"JFK";"RDU";76;427;12;35;"2013-01-08 12:00:00"
2013;1;8;1231;1240;-9;1523;1540;-17;"AA";1853;"N589AA";"EWR";"DFW";212;1372;12;40;"2013-01-08 12:00:00"
2013;1;8;1231;1235;-4;1531;1535;-4;"UA";1186;"N14230";"EWR";"MIA";164;1085;12;35;"2013-01-08 12:00:00"
2013;1;8;1234;1230;4;1343;1405;-22;"WN";283;"N443WN";"LGA";"MKE";115;738;12;30;"2013-01-08 12:00:00"
2013;1;8;1235;1245;-10;1335;1350;-15;"AA";1850;"N3GTAA";"JFK";"BOS";38;187;12;45;"2013-01-08 12:00:00"
2013;1;8;1238;1230;8;1521;1459;22;"EV";3826;"N13914";"EWR";"ATL";130;746;12;30;"2013-01-08 12:00:00"
2013;1;8;1238;1240;-2;1421;1445;-24;"DL";1131;"N349NB";"LGA";"DTW";83;502;12;40;"2013-01-08 12:00:00"
2013;1;8;1239;1245;-6;1353;1406;-13;"EV";3263;"N13132";"EWR";"RIC";57;277;12;45;"2013-01-08 12:00:00"
2013;1;8;1239;1245;-6;1538;1550;-12;"AA";745;"N3BWAA";"LGA";"DFW";214;1389;12;45;"2013-01-08 12:00:00"
2013;1;8;1240;1245;-5;1558;1600;-2;"AA";2253;"N3CFAA";"LGA";"MIA";157;1096;12;45;"2013-01-08 12:00:00"
2013;1;8;1241;1250;-9;1430;1449;-19;"EV";4893;"N722EV";"EWR";"DTW";88;488;12;50;"2013-01-08 12:00:00"
2013;1;8;1246;1251;-5;1601;1602;-1;"UA";674;"N430UA";"LGA";"IAH";232;1416;12;51;"2013-01-08 12:00:00"
2013;1;8;1248;1250;-2;1544;1550;-6;"DL";1685;"N371NW";"LGA";"MCO";141;950;12;50;"2013-01-08 12:00:00"
2013;1;8;1249;1253;-4;1525;1555;-30;"UA";1641;"N73270";"EWR";"MCO";138;937;12;53;"2013-01-08 12:00:00"
2013;1;8;1250;1259;-9;1533;1556;-23;"B6";991;"N249JB";"JFK";"PBI";147;1028;12;59;"2013-01-08 12:00:00"
2013;1;8;1251;1300;-9;1353;1406;-13;"US";2128;"N965UW";"LGA";"BOS";45;184;13;0;"2013-01-08 13:00:00"
2013;1;8;1252;1255;-3;1607;1605;2;"UA";1612;"N24715";"EWR";"DFW";236;1372;12;55;"2013-01-08 12:00:00"
2013;1;8;1253;1300;-7;1432;1450;-18;"MQ";4426;"N722MQ";"LGA";"CMH";80;479;13;0;"2013-01-08 13:00:00"
2013;1;8;1254;1300;-6;1347;1406;-19;"9E";3638;"N823AY";"JFK";"PHL";28;94;13;0;"2013-01-08 13:00:00"
2013;1;8;1254;1250;4;1401;1355;6;"B6";1006;"N281JB";"JFK";"BOS";44;187;12;50;"2013-01-08 12:00:00"
2013;1;8;1255;1300;-5;1421;1440;-19;"AA";329;"N536AA";"LGA";"ORD";120;733;13;0;"2013-01-08 13:00:00"
2013;1;8;1255;1300;-5;1540;1537;3;"DL";781;"N642DL";"LGA";"ATL";123;762;13;0;"2013-01-08 13:00:00"
2013;1;8;1256;1301;-5;1354;1404;-10;"EV";4129;"N14558";"EWR";"DCA";39;199;13;1;"2013-01-08 13:00:00"
2013;1;8;1256;1259;-3;1410;1436;-26;"UA";1656;"N12114";"EWR";"ORD";115;719;12;59;"2013-01-08 12:00:00"
2013;1;8;1257;1259;-2;1459;1456;3;"US";1459;"N178US";"LGA";"CLT";87;544;12;59;"2013-01-08 12:00:00"
2013;1;8;1258;1300;-2;1513;1506;7;"9E";3762;"N8837B";"EWR";"CVG";104;569;13;0;"2013-01-08 13:00:00"
2013;1;8;1258;1300;-2;1359;1407;-8;"US";2175;"N762US";"LGA";"DCA";41;214;13;0;"2013-01-08 13:00:00"
2013;1;8;1259;1250;9;1518;1520;-2;"WN";390;"N462WN";"LGA";"DEN";233;1620;12;50;"2013-01-08 12:00:00"
2013;1;8;1301;1205;56;1607;1520;47;"AA";743;"N466AA";"LGA";"DFW";222;1389;12;5;"2013-01-08 12:00:00"
2013;1;8;1305;1310;-5;1400;1419;-19;"UA";717;"N830UA";"EWR";"BOS";39;200;13;10;"2013-01-08 13:00:00"
2013;1;8;1307;959;188;1426;1122;184;"EV";5736;"N826AS";"LGA";"IAD";43;229;9;59;"2013-01-08 09:00:00"
2013;1;8;1307;1308;-1;1544;1542;2;"FL";348;"N990AT";"LGA";"ATL";122;762;13;8;"2013-01-08 13:00:00"
2013;1;8;1307;1315;-8;1505;1520;-15;"MQ";4564;"N719MQ";"LGA";"DTW";86;502;13;15;"2013-01-08 13:00:00"
2013;1;8;1308;1315;-7;1352;1411;-19;"EV";4368;"N12924";"EWR";"BDL";25;116;13;15;"2013-01-08 13:00:00"
2013;1;8;1312;1320;-8;1428;1436;-8;"EV";4542;"N15912";"EWR";"IAD";44;212;13;20;"2013-01-08 13:00:00"
2013;1;8;1314;1215;59;1418;1328;50;"EV";4087;"N13566";"EWR";"PWM";48;284;12;15;"2013-01-08 12:00:00"
2013;1;8;1315;1315;0;1510;1504;6;"US";1895;"N179UW";"EWR";"CLT";85;529;13;15;"2013-01-08 13:00:00"
2013;1;8;1316;1322;-6;1622;1624;-2;"B6";431;"N625JB";"LGA";"SRQ";158;1047;13;22;"2013-01-08 13:00:00"
2013;1;8;1317;1221;56;1519;1418;61;"EV";4640;"N11565";"EWR";"DAY";86;533;12;21;"2013-01-08 12:00:00"
2013;1;8;1317;1315;2;1425;1431;-6;"EV";4120;"N13995";"EWR";"BUF";51;282;13;15;"2013-01-08 13:00:00"
2013;1;8;1317;1325;-8;1500;1505;-5;"MQ";4475;"N713MQ";"LGA";"RDU";76;431;13;25;"2013-01-08 13:00:00"
2013;1;8;1321;1329;-8;1512;1526;-14;"EV";3840;"N13968";"EWR";"MEM";150;946;13;29;"2013-01-08 13:00:00"
2013;1;8;1325;1320;5;1633;1650;-17;"VX";411;"N629VA";"JFK";"LAX";343;2475;13;20;"2013-01-08 13:00:00"
2013;1;8;1326;1320;6;1635;1633;2;"UA";1004;"N17139";"EWR";"LAX";345;2454;13;20;"2013-01-08 13:00:00"
2013;1;8;1328;1220;68;1617;1533;44;"B6";209;"N766JB";"JFK";"LGB";334;2465;12;20;"2013-01-08 12:00:00"
2013;1;8;1329;1330;-1;1600;1605;-5;"DL";2043;"N703TW";"JFK";"ATL";126;760;13;30;"2013-01-08 13:00:00"
2013;1;8;1331;1324;7;1624;1624;0;"B6";505;"N589JB";"EWR";"FLL";158;1065;13;24;"2013-01-08 13:00:00"
2013;1;8;1334;1335;-1;1614;1633;-19;"B6";1161;"N591JB";"LGA";"PBI";145;1035;13;35;"2013-01-08 13:00:00"
2013;1;8;1335;1345;-10;1640;1705;-25;"AA";1073;"N3GUAA";"LGA";"MIA";158;1096;13;45;"2013-01-08 13:00:00"
2013;1;8;1336;1300;36;1635;1606;29;"B6";85;"N587JB";"JFK";"FLL";160;1069;13;0;"2013-01-08 13:00:00"
2013;1;8;1338;1345;-7;1652;1705;-13;"AA";117;"N325AA";"JFK";"LAX";347;2475;13;45;"2013-01-08 13:00:00"
2013;1;8;1341;1350;-9;1559;1624;-25;"B6";615;"N193JB";"JFK";"JAX";123;828;13;50;"2013-01-08 13:00:00"
2013;1;8;1343;1320;23;1525;1508;17;"EV";4628;"N16149";"EWR";"STL";142;872;13;20;"2013-01-08 13:00:00"
2013;1;8;1343;1345;-2;1654;1649;5;"UA";164;"N37252";"EWR";"IAH";234;1400;13;45;"2013-01-08 13:00:00"
2013;1;8;1344;1345;-1;1641;1641;0;"B6";1783;"N656JB";"JFK";"MCO";143;944;13;45;"2013-01-08 13:00:00"
2013;1;8;1344;1341;3;1951;1935;16;"UA";15;"N77066";"EWR";"HNL";645;4963;13;41;"2013-01-08 13:00:00"
2013;1;8;1345;1345;0;1653;1656;-3;"B6";83;"N794JB";"JFK";"SEA";353;2422;13;45;"2013-01-08 13:00:00"
2013;1;8;1347;1350;-3;1526;1518;8;"EV";4171;"N29906";"EWR";"MSN";141;799;13;50;"2013-01-08 13:00:00"
2013;1;8;1347;1330;17;1701;1705;-4;"WN";1078;"N229WN";"EWR";"PHX";297;2133;13;30;"2013-01-08 13:00:00"
2013;1;8;1348;1240;68;1639;1555;44;"AA";2041;"N5DSAA";"JFK";"MIA";153;1089;12;40;"2013-01-08 12:00:00"
2013;1;8;1348;1350;-2;1531;1545;-14;"MQ";4577;"N542MQ";"LGA";"CLT";86;544;13;50;"2013-01-08 13:00:00"
2013;1;8;1350;1350;0;1651;1715;-24;"US";688;"N654AW";"EWR";"PHX";281;2133;13;50;"2013-01-08 13:00:00"
2013;1;8;1352;1400;-8;1503;1503;0;"US";2130;"N947UW";"LGA";"BOS";38;184;14;0;"2013-01-08 14:00:00"
2013;1;8;1353;1350;3;1650;1708;-18;"UA";1164;"N37413";"EWR";"FLL";154;1065;13;50;"2013-01-08 13:00:00"
2013;1;8;1353;1400;-7;1508;1509;-1;"US";2177;"N712US";"LGA";"DCA";41;214;14;0;"2013-01-08 14:00:00"
2013;1;8;1355;1357;-2;1556;1556;0;"EV";4370;"N12175";"EWR";"CHS";101;628;13;57;"2013-01-08 13:00:00"
2013;1;8;1355;1400;-5;1621;1636;-15;"DL";2247;"N693DL";"LGA";"ATL";124;762;14;0;"2013-01-08 14:00:00"
